instance_id,dist_family,rho,heterogeneity,cost_scenario,seed,status,error,revenue_in_sample,revenue_out_sample,ratio_out_in,drop
cpbsd_instance_002_N5_K50_exponential_rho0.0_partial_hvlm,exponential,0.0,partial,hvlm,20274307,OK,,4.577041929770284,2.7028286169369014,0.5905186490333404,0.4094813509666596
cpbsd_instance_002_N5_K50_exponential_rho0.0_partial_zero,exponential,0.0,partial,zero,20272307,OK,,10.91295683370169,7.317314041055572,0.6705161719744042,0.32948382802559584
cpbsd_instance_002_N5_K50_exponential_rho0.5_full_hvhm,exponential,0.5,full,hvhm,20285307,OK,,8.038345382238955,3.7628114218517736,0.468107706614082,0.531892293385918
cpbsd_instance_002_N5_K50_exponential_rho0.5_full_hvlm,exponential,0.5,full,hvlm,20286307,OK,,5.512832980756405,2.2741180536811902,0.4125135046934005,0.5874864953065995
cpbsd_instance_002_N5_K50_exponential_rho0.5_full_zero,exponential,0.5,full,zero,20284307,OK,,16.857063893376445,10.447799752780282,0.6197876343629142,0.3802123656370858
cpbsd_instance_002_N5_K50_exponential_rho0.5_none_hvhm,exponential,0.5,none,hvhm,20279307,OK,,1.3680479080994805,0.6657570999369167,0.48664750407885915,0.5133524959211409
cpbsd_instance_002_N5_K50_exponential_rho0.5_none_hvlm,exponential,0.5,none,hvlm,20280307,OK,,1.220381916995078,0.8236314214357792,0.6748964483706792,0.3251035516293208
cpbsd_instance_002_N5_K50_exponential_rho0.5_none_zero,exponential,0.5,none,zero,20278307,OK,,3.0424239700661873,2.0707144475210617,0.6806133753528157,0.31938662464718426
cpbsd_instance_002_N5_K50_exponential_rho0.5_partial_hvhm,exponential,0.5,partial,hvhm,20282307,OK,,3.3305039454905456,1.7314437228853168,0.5198743947532825,0.48012560524671755
cpbsd_instance_002_N5_K50_exponential_rho0.5_partial_hvlm,exponential,0.5,partial,hvlm,20283307,OK,,4.192619315348327,2.4718717322251718,0.5895769556697295,0.41042304433027055
cpbsd_instance_002_N5_K50_exponential_rho0.5_partial_zero,exponential,0.5,partial,zero,20281307,OK,,7.977379798242894,6.989753433264028,0.8761966472755375,0.12380335272446252
cpbsd_instance_002_N5_K50_logit_rho-0.5_full_hvhm,logit,-0.5,full,hvhm,20294307,OK,,1.5112188442615155,1.252977773731153,0.829117356820311,0.17088264317968904
cpbsd_instance_002_N5_K50_logit_rho-0.5_full_hvlm,logit,-0.5,full,hvlm,20295307,OK,,1.2090045094713489,1.0146670025627507,0.8392582447905224,0.16074175520947764
cpbsd_instance_002_N5_K50_logit_rho-0.5_full_zero,logit,-0.5,full,zero,20293307,OK,,26.420474379786516,26.2751937103053,0.9945012088960686,0.005498791103931366
cpbsd_instance_002_N5_K50_logit_rho-0.5_none_hvhm,logit,-0.5,none,hvhm,20288307,OK,,0.8529839556192756,0.5182294948740033,0.6075489362490564,0.39245106375094363
cpbsd_instance_002_N5_K50_logit_rho-0.5_none_hvlm,logit,-0.5,none,hvlm,20289307,OK,,1.2955250502693196,1.052666663047718,0.8125405701949837,0.1874594298050163
cpbsd_instance_002_N5_K50_logit_rho-0.5_none_zero,logit,-0.5,none,zero,20287307,OK,,4.195265256597422,3.5802965595192,0.8534136319244343,0.1465863680755657
cpbsd_instance_002_N5_K50_logit_rho-0.5_partial_hvhm,logit,-0.5,partial,hvhm,20291307,OK,,1.6503060751706782,1.4420451413191548,0.873804661459551,0.12619533854044895
cpbsd_instance_002_N5_K50_logit_rho-0.5_partial_hvlm,logit,-0.5,partial,hvlm,20292307,OK,,1.9555837541701504,1.6421374350174447,0.8397172616696663,0.16028273833033369
cpbsd_instance_002_N5_K50_logit_rho-0.5_partial_zero,logit,-0.5,partial,zero,20290307,OK,,16.161248275556193,15.701540892520033,0.971554958181574,0.028445041818425998
cpbsd_instance_002_N5_K50_logit_rho0.0_full_hvhm,logit,0.0,full,hvhm,20303307,OK,,1.5284694715017502,1.0671553248947034,0.6981855671910824,0.3018144328089176
cpbsd_instance_002_N5_K50_logit_rho0.0_full_hvlm,logit,0.0,full,hvlm,20304307,OK,,1.0845738830597242,0.9592167676693469,0.8844180951170163,0.1155819048829837
cpbsd_instance_002_N5_K50_logit_rho0.0_full_zero,logit,0.0,full,zero,20302307,OK,,26.52565108343408,21.4645799498015,0.8092008705945264,0.1907991294054736
cpbsd_instance_002_N5_K50_logit_rho0.0_none_hvhm,logit,0.0,none,hvhm,20297307,OK,,0.7416513621453366,0.5118577870799877,0.6901595725508589,0.3098404274491411
cpbsd_instance_002_N5_K50_logit_rho0.0_none_hvlm,logit,0.0,none,hvlm,20298307,OK,,1.1310976346419845,0.9499130300599571,0.8398152387266056,0.16018476127339443
cpbsd_instance_002_N5_K50_logit_rho0.0_none_zero,logit,0.0,none,zero,20296307,OK,,3.9552388328848047,3.5034609668101884,0.8857773486853874,0.11422265131461262
cpbsd_instance_002_N5_K50_logit_rho0.0_partial_hvhm,logit,0.0,partial,hvhm,20300307,OK,,1.5238478281264247,1.275882390204077,0.8372767717710883,0.16272322822891172
cpbsd_instance_002_N5_K50_logit_rho0.0_partial_hvlm,logit,0.0,partial,hvlm,20301307,OK,,1.8011050663655834,1.5084872454591358,0.8375342858276915,0.16246571417230848
cpbsd_instance_002_N5_K50_logit_rho0.0_partial_zero,logit,0.0,partial,zero,20299307,OK,,15.825842518304476,14.137565622752268,0.8933215155149234,0.10667848448507655
cpbsd_instance_002_N5_K50_logit_rho0.5_full_hvhm,logit,0.5,full,hvhm,20312307,OK,,1.2351117815061083,0.9935454455179502,0.8044174303854591,0.1955825696145409
cpbsd_instance_002_N5_K50_logit_rho0.5_full_hvlm,logit,0.5,full,hvlm,20313307,OK,,0.8652386345456649,0.8211312834182063,0.9490229060903883,0.05097709390961169
cpbsd_instance_002_N5_K50_logit_rho0.5_full_zero,logit,0.5,full,zero,20311307,OK,,25.505251450372143,25.25940339135263,0.9903608847182753,0.009639115281724675
cpbsd_instance_002_N5_K50_logit_rho0.5_none_hvhm,logit,0.5,none,hvhm,20306307,OK,,0.6531597302902742,0.4713494619443535,0.7216450128284525,0.2783549871715475
cpbsd_instance_002_N5_K50_logit_rho0.5_none_hvlm,logit,0.5,none,hvlm,20307307,OK,,0.9709365270424244,0.8761008658176721,0.9023255809381981,0.09767441906180185
cpbsd_instance_002_N5_K50_logit_rho0.5_none_zero,logit,0.5,none,zero,20305307,OK,,3.7356116879547145,3.103680981484723,0.830836082747139,0.16916391725286095
cpbsd_instance_002_N5_K50_logit_rho0.5_partial_hvhm,logit,0.5,partial,hvhm,20309307,OK,,1.2646388347660724,1.108326990334676,0.8763980354436053,0.12360196455639472
cpbsd_instance_002_N5_K50_logit_rho0.5_partial_hvlm,logit,0.5,partial,hvlm,20310307,OK,,1.523663081824435,1.3850833605238169,0.9090483172075793,0.09095168279242072
cpbsd_instance_002_N5_K50_logit_rho0.5_partial_zero,logit,0.5,partial,zero,20308307,OK,,15.140163174451532,14.839573495597486,0.9801462061279974,0.01985379387200259
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_full_hvhm,lognormal,-0.5,full,hvhm,20321307,OK,,3.9790480208088126,2.1860227326043287,0.5493833502818547,0.4506166497181453
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_full_hvlm,lognormal,-0.5,full,hvlm,20322307,OK,,3.8302244853493215,2.055790557001609,0.5367284776297173,0.4632715223702827
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_full_zero,lognormal,-0.5,full,zero,20320307,OK,,19.594457646958585,17.713324648192756,0.9039966794356356,0.09600332056436445
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_none_hvhm,lognormal,-0.5,none,hvhm,20315307,OK,,0.9554466504243461,0.6503170809790513,0.680641960166194,0.31935803983380595
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_none_hvlm,lognormal,-0.5,none,hvlm,20316307,OK,,1.1940722870093132,0.9494655722350582,0.7951491568513832,0.2048508431486168
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_none_zero,lognormal,-0.5,none,zero,20314307,OK,,3.7926928835802753,3.334652965688742,0.8792309496309264,0.1207690503690736
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_partial_hvhm,lognormal,-0.5,partial,hvhm,20318307,OK,,1.980622245517294,1.7730422274055924,0.8951945437442634,0.10480545625573656
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_partial_hvlm,lognormal,-0.5,partial,hvlm,20319307,OK,,2.901246024731515,1.8265483087257783,0.6295737394055747,0.3704262605944253
cpbsd_instance_002_N5_K50_lognormal_rho-0.5_partial_zero,lognormal,-0.5,partial,zero,20317307,OK,,12.431070035621772,10.874448828422333,0.8747797894518433,0.12522021054815669
cpbsd_instance_002_N5_K50_lognormal_rho0.0_full_hvhm,lognormal,0.0,full,hvhm,20330307,OK,,4.119342882316294,2.4334435559679957,0.5907358589677967,0.4092641410322033
cpbsd_instance_002_N5_K50_lognormal_rho0.0_full_hvlm,lognormal,0.0,full,hvlm,20331307,OK,,4.291911372654968,2.1571645397708026,0.5026116227643314,0.49738837723566864
cpbsd_instance_002_N5_K50_lognormal_rho0.0_full_zero,lognormal,0.0,full,zero,20329307,OK,,18.697453014991822,16.30195917744189,0.8718812751860268,0.12811872481397324
cpbsd_instance_002_N5_K50_lognormal_rho0.0_none_hvhm,lognormal,0.0,none,hvhm,20324307,OK,,0.766235076486965,0.6199053624921402,0.8090276489746236,0.19097235102537635
cpbsd_instance_002_N5_K50_lognormal_rho0.0_none_hvlm,lognormal,0.0,none,hvlm,20325307,OK,,1.019820078071933,0.8584894469918334,0.8418048099375425,0.15819519006245752
cpbsd_instance_002_N5_K50_lognormal_rho0.0_none_zero,lognormal,0.0,none,zero,20323307,OK,,3.2151213492232475,3.197268756530984,0.9944473036152813,0.0055526963847186694
cpbsd_instance_002_N5_K50_lognormal_rho0.0_partial_hvhm,lognormal,0.0,partial,hvhm,20327307,OK,,2.97089164582134,1.6036306391218478,0.539780924483533,0.460219075516467
cpbsd_instance_002_N5_K50_lognormal_rho0.0_partial_hvlm,lognormal,0.0,partial,hvlm,20328307,OK,,2.2774739035785716,1.8798694918469758,0.8254186750035449,0.17458132499645507
cpbsd_instance_002_N5_K50_lognormal_rho0.0_partial_zero,lognormal,0.0,partial,zero,20326307,OK,,11.645916846727589,10.260657737117747,0.881051949121628,0.11894805087837201
cpbsd_instance_002_N5_K50_lognormal_rho0.5_full_hvhm,lognormal,0.5,full,hvhm,20339307,OK,,3.8734921712261365,2.052151364951241,0.5297936007707592,0.4702063992292408
cpbsd_instance_002_N5_K50_lognormal_rho0.5_full_hvlm,lognormal,0.5,full,hvlm,20340307,OK,,3.448174713024244,1.968263394534151,0.5708131282036671,0.42918687179633286
cpbsd_instance_002_N5_K50_lognormal_rho0.5_full_zero,lognormal,0.5,full,zero,20338307,OK,,16.559156021219398,14.41616982351358,0.8705860253409212,0.12941397465907878
cpbsd_instance_002_N5_K50_lognormal_rho0.5_none_hvhm,lognormal,0.5,none,hvhm,20333307,OK,,0.8846697266693129,0.5705063612839195,0.6448806193830268,0.35511938061697323
cpbsd_instance_002_N5_K50_lognormal_rho0.5_none_hvlm,lognormal,0.5,none,hvlm,20334307,OK,,0.9534581884290099,0.7952183384040689,0.8340358791341769,0.16596412086582313
cpbsd_instance_002_N5_K50_lognormal_rho0.5_none_zero,lognormal,0.5,none,zero,20332307,OK,,3.48380385150291,2.531434486550663,0.7266294528776653,0.27337054712233466
cpbsd_instance_002_N5_K50_lognormal_rho0.5_partial_hvhm,lognormal,0.5,partial,hvhm,20336307,OK,,2.1061676889369525,1.5790486262623984,0.7497259760258655,0.25027402397413445
cpbsd_instance_002_N5_K50_lognormal_rho0.5_partial_hvlm,lognormal,0.5,partial,hvlm,20337307,OK,,2.570679307748435,1.8411870215627373,0.7162258691751662,0.2837741308248338
cpbsd_instance_002_N5_K50_lognormal_rho0.5_partial_zero,lognormal,0.5,partial,zero,20335307,OK,,11.285716159509558,8.445568782179691,0.7483414134125015,0.2516585865874985
cpbsd_instance_002_N5_K50_normal_rho-0.5_full_hvhm,normal,-0.5,full,hvhm,20348307,OK,,1.6163149485972974,1.3110919825406362,0.8111612057281622,0.1888387942718378
cpbsd_instance_002_N5_K50_normal_rho-0.5_full_hvlm,normal,-0.5,full,hvlm,20349307,OK,,1.435778192540915,1.001598370313021,0.6975996539830985,0.30240034601690147
cpbsd_instance_002_N5_K50_normal_rho-0.5_full_zero,normal,-0.5,full,zero,20347307,OK,,25.665989994625548,24.67383337213427,0.9613435280424002,0.0386564719575998
cpbsd_instance_002_N5_K50_normal_rho-0.5_none_hvhm,normal,-0.5,none,hvhm,20342307,OK,,1.1851075835486522,0.7617341360449067,0.6427552625762396,0.3572447374237604
cpbsd_instance_002_N5_K50_normal_rho-0.5_none_hvlm,normal,-0.5,none,hvlm,20343307,OK,,1.311653094889327,0.9908291052934232,0.7554048468715168,0.24459515312848323
cpbsd_instance_002_N5_K50_normal_rho-0.5_none_zero,normal,-0.5,none,zero,20341307,OK,,4.423757917267187,3.28844455055934,0.7433599695235593,0.2566400304764407
cpbsd_instance_002_N5_K50_normal_rho-0.5_partial_hvhm,normal,-0.5,partial,hvhm,20345307,OK,,1.9918759290216628,1.4738581223901717,0.7399347022151512,0.26006529778484877
cpbsd_instance_002_N5_K50_normal_rho-0.5_partial_hvlm,normal,-0.5,partial,hvlm,20346307,OK,,2.160443594717224,1.2760845804333902,0.5906585960187563,0.40934140398124375
cpbsd_instance_002_N5_K50_normal_rho-0.5_partial_zero,normal,-0.5,partial,zero,20344307,OK,,15.713687963464372,13.244755331327905,0.8428801285938132,0.15711987140618677
cpbsd_instance_002_N5_K50_normal_rho0.0_full_hvhm,normal,0.0,full,hvhm,20357307,OK,,1.6871621746676442,1.219014091820895,0.7225233650470084,0.2774766349529916
cpbsd_instance_002_N5_K50_normal_rho0.0_full_hvlm,normal,0.0,full,hvlm,20358307,OK,,1.1797264030599575,0.9333230444981884,0.7911351666601243,0.2088648333398757
cpbsd_instance_002_N5_K50_normal_rho0.0_full_zero,normal,0.0,full,zero,20356307,OK,,25.355882552615295,22.402516045903475,0.8835234190494703,0.1164765809505297
cpbsd_instance_002_N5_K50_normal_rho0.0_none_hvhm,normal,0.0,none,hvhm,20351307,OK,,1.0263816724527886,0.6639002620122542,0.6468356556150336,0.35316434438496636
cpbsd_instance_002_N5_K50_normal_rho0.0_none_hvlm,normal,0.0,none,hvlm,20352307,OK,,1.3383920369699547,0.9365795844639895,0.6997797047450713,0.30022029525492866
cpbsd_instance_002_N5_K50_normal_rho0.0_none_zero,normal,0.0,none,zero,20350307,OK,,3.5732187851825024,3.230775544415096,0.9041639313586235,0.0958360686413765
cpbsd_instance_002_N5_K50_normal_rho0.0_partial_hvhm,normal,0.0,partial,hvhm,20354307,OK,,1.5849416238258103,1.2365993781388227,0.7802176178286353,0.2197823821713647
cpbsd_instance_002_N5_K50_normal_rho0.0_partial_hvlm,normal,0.0,partial,hvlm,20355307,OK,,1.795311628312219,1.379606286229345,0.7684494794512746,0.23155052054872538
cpbsd_instance_002_N5_K50_normal_rho0.0_partial_zero,normal,0.0,partial,zero,20353307,OK,,15.115395822068129,14.140766637192318,0.9355207633098913,0.06447923669010869
cpbsd_instance_002_N5_K50_normal_rho0.5_full_hvhm,normal,0.5,full,hvhm,20366307,OK,,1.5069286664914983,1.035620797191624,0.6872394295894608,0.3127605704105392
cpbsd_instance_002_N5_K50_normal_rho0.5_full_hvlm,normal,0.5,full,hvlm,20367307,OK,,1.093971701237051,0.9091218004723103,0.8310286266493782,0.16897137335062185
cpbsd_instance_002_N5_K50_normal_rho0.5_full_zero,normal,0.5,full,zero,20365307,OK,,25.0428162962012,22.912645603871297,0.9149388524383725,0.08506114756162753
cpbsd_instance_002_N5_K50_normal_rho0.5_none_hvhm,normal,0.5,none,hvhm,20360307,OK,,0.8708280402703191,0.6793798128968999,0.7801538093399121,0.21984619066008793
cpbsd_instance_002_N5_K50_normal_rho0.5_none_hvlm,normal,0.5,none,hvlm,20361307,OK,,1.0851445366792134,0.913176089688997,0.8415248465273772,0.15847515347262275
cpbsd_instance_002_N5_K50_normal_rho0.5_none_zero,normal,0.5,none,zero,20359307,OK,,3.5054503167865056,2.8667472972595514,0.8177971553416674,0.18220284465833259
cpbsd_instance_002_N5_K50_normal_rho0.5_partial_hvhm,normal,0.5,partial,hvhm,20363307,OK,,1.5536891769515864,1.1751818266425065,0.756381549202956,0.24361845079704403
cpbsd_instance_002_N5_K50_normal_rho0.5_partial_hvlm,normal,0.5,partial,hvlm,20364307,OK,,1.6555997113655898,1.3543239713551662,0.8180262185707183,0.18197378142928167
cpbsd_instance_002_N5_K50_normal_rho0.5_partial_zero,normal,0.5,partial,zero,20362307,OK,,14.550601149802104,13.47983420108016,0.9264108102683781,0.07358918973162187
cpbsd_instance_002_N5_K50_uniform_rho-0.5_full_hvhm,uniform,-0.5,full,hvhm,20375307,OK,,1.8984075859772935,1.3501043277804299,0.7111772718108903,0.2888227281891097
cpbsd_instance_002_N5_K50_uniform_rho-0.5_full_hvlm,uniform,-0.5,full,hvlm,20376307,OK,,1.4064354979253801,0.9563991465204926,0.6800163590376296,0.3199836409623704
cpbsd_instance_002_N5_K50_uniform_rho-0.5_full_zero,uniform,-0.5,full,zero,20374307,OK,,25.921779363174295,24.891529048940498,0.9602554168909632,0.039744583109036835
cpbsd_instance_002_N5_K50_uniform_rho-0.5_none_hvhm,uniform,-0.5,none,hvhm,20369307,OK,,1.3426273758894316,0.9894093356895102,0.7369202754666536,0.2630797245333464
cpbsd_instance_002_N5_K50_uniform_rho-0.5_none_hvlm,uniform,-0.5,none,hvlm,20370307,OK,,1.3118189265598204,1.1172370366274824,0.8516701611840445,0.14832983881595552
cpbsd_instance_002_N5_K50_uniform_rho-0.5_none_zero,uniform,-0.5,none,zero,20368307,OK,,3.5666733046296644,3.05002856754098,0.8551466049839603,0.14485339501603967
cpbsd_instance_002_N5_K50_uniform_rho-0.5_partial_hvhm,uniform,-0.5,partial,hvhm,20372307,OK,,2.184117505985938,1.3976373191364306,0.6399093983295187,0.36009060167048135
cpbsd_instance_002_N5_K50_uniform_rho-0.5_partial_hvlm,uniform,-0.5,partial,hvlm,20373307,OK,,2.137031791950515,1.4496039178797098,0.6783258552071539,0.32167414479284606
cpbsd_instance_002_N5_K50_uniform_rho-0.5_partial_zero,uniform,-0.5,partial,zero,20371307,OK,,15.618016386170257,13.42459342124365,0.8595581595836407,0.14044184041635932
cpbsd_instance_002_N5_K50_uniform_rho0.0_full_hvhm,uniform,0.0,full,hvhm,20384307,OK,,1.6453381706493264,1.3410621567850984,0.8150677962183625,0.18493220378163755
cpbsd_instance_002_N5_K50_uniform_rho0.0_full_hvlm,uniform,0.0,full,hvlm,20385307,OK,,1.3043107049053189,1.0078960393814034,0.7727422887743358,0.22725771122566418
cpbsd_instance_002_N5_K50_uniform_rho0.0_full_zero,uniform,0.0,full,zero,20383307,OK,,25.511837958801344,23.46606665292406,0.9198109007598367,0.08018909924016326
cpbsd_instance_002_N5_K50_uniform_rho0.0_none_hvhm,uniform,0.0,none,hvhm,20378307,OK,,1.2412161120561478,0.8921907470836572,0.7188037106654139,0.28119628933458607
cpbsd_instance_002_N5_K50_uniform_rho0.0_none_hvlm,uniform,0.0,none,hvlm,20379307,OK,,1.4922979452172875,0.9467148376700785,0.6344006843299855,0.36559931567001447
cpbsd_instance_002_N5_K50_uniform_rho0.0_none_zero,uniform,0.0,none,zero,20377307,OK,,3.61496199685006,2.823284304295334,0.7809997191548449,0.2190002808451551
cpbsd_instance_002_N5_K50_uniform_rho0.0_partial_hvhm,uniform,0.0,partial,hvhm,20381307,OK,,1.8612924957606791,1.4431899358498652,0.7753697708108245,0.22463022918917552
cpbsd_instance_002_N5_K50_uniform_rho0.0_partial_hvlm,uniform,0.0,partial,hvlm,20382307,OK,,2.189785000342931,1.5199444269461329,0.6941066939028727,0.3058933060971273
cpbsd_instance_002_N5_K50_uniform_rho0.0_partial_zero,uniform,0.0,partial,zero,20380307,OK,,14.650831171849946,14.00089411057085,0.9556382123542668,0.044361787645733175
cpbsd_instance_002_N5_K50_uniform_rho0.5_full_hvhm,uniform,0.5,full,hvhm,20393307,OK,,1.7847930912188645,1.2148225707715823,0.6806517667221358,0.3193482332778642
cpbsd_instance_002_N5_K50_uniform_rho0.5_full_hvlm,uniform,0.5,full,hvlm,20394307,OK,,1.5394446730359703,0.759334712231434,0.49325235621097996,0.50674764378902
cpbsd_instance_002_N5_K50_uniform_rho0.5_full_zero,uniform,0.5,full,zero,20392307,OK,,23.751293787072,23.285933264971636,0.9804069400904104,0.019593059909589594
cpbsd_instance_002_N5_K50_uniform_rho0.5_none_hvhm,uniform,0.5,none,hvhm,20387307,OK,,1.2363841058679015,0.8137882516834598,0.6582001886155006,0.34179981138449944
cpbsd_instance_002_N5_K50_uniform_rho0.5_none_hvlm,uniform,0.5,none,hvlm,20388307,OK,,1.4575554981819088,0.9295888162967176,0.6377725016002795,0.36222749839972046
cpbsd_instance_002_N5_K50_uniform_rho0.5_none_zero,uniform,0.5,none,zero,20386307,OK,,3.4213227287873513,2.567524998460129,0.750448058248559,0.24955194175144102
cpbsd_instance_002_N5_K50_uniform_rho0.5_partial_hvhm,uniform,0.5,partial,hvhm,20390307,OK,,1.8551997611436928,1.267805045782478,0.6833792631586488,0.31662073684135117
cpbsd_instance_002_N5_K50_uniform_rho0.5_partial_hvlm,uniform,0.5,partial,hvlm,20391307,OK,,1.9648013597544205,1.4039751488477956,0.7145634045282204,0.2854365954717796
cpbsd_instance_002_N5_K50_uniform_rho0.5_partial_zero,uniform,0.5,partial,zero,20389307,OK,,14.147339121255976,12.388875774296602,0.8757035982605851,0.12429640173941492
cpbsd_instance_003_N5_K50_exponential_rho-0.5_full_hvhm,exponential,-0.5,full,hvhm,20267308,OK,,5.415594244523581,2.8784161424431574,0.5315051335970936,0.4684948664029064
cpbsd_instance_003_N5_K50_exponential_rho-0.5_full_hvlm,exponential,-0.5,full,hvlm,20268308,OK,,5.817317591866442,3.8762357072393243,0.6663269876581834,0.33367301234181657
cpbsd_instance_003_N5_K50_exponential_rho-0.5_full_zero,exponential,-0.5,full,zero,20266308,OK,,15.302071628177968,13.416267371995433,0.876761506415254,0.12323849358474603
cpbsd_instance_003_N5_K50_exponential_rho-0.5_none_hvhm,exponential,-0.5,none,hvhm,20261308,OK,,1.3194886199402884,0.8165800055770746,0.618860968739562,0.381139031260438
cpbsd_instance_003_N5_K50_exponential_rho-0.5_none_hvlm,exponential,-0.5,none,hvlm,20262308,OK,,1.3627342591206173,0.9323441012542387,0.6841716167434488,0.31582838325655116
cpbsd_instance_003_N5_K50_exponential_rho-0.5_none_zero,exponential,-0.5,none,zero,20260308,OK,,3.2466589151381813,2.670939217558835,0.8226731810677923,0.1773268189322077
cpbsd_instance_003_N5_K50_exponential_rho-0.5_partial_hvhm,exponential,-0.5,partial,hvhm,20264308,OK,,5.249476394350919,2.2190450131765282,0.422717400075271,0.5772825999247291
cpbsd_instance_003_N5_K50_exponential_rho-0.5_partial_hvlm,exponential,-0.5,partial,hvlm,20265308,OK,,3.7003616085688646,2.7570232031988025,0.7450685891925833,0.25493141080741666
cpbsd_instance_003_N5_K50_exponential_rho-0.5_partial_zero,exponential,-0.5,partial,zero,20263308,OK,,10.069957268376324,7.593284540994879,0.7540533031694996,0.2459466968305004
cpbsd_instance_003_N5_K50_exponential_rho0.0_full_hvhm,exponential,0.0,full,hvhm,20276308,OK,,6.643052760572146,2.1623761519950246,0.3255094050779127,0.6744905949220873
cpbsd_instance_003_N5_K50_exponential_rho0.0_full_hvlm,exponential,0.0,full,hvlm,20277308,OK,,5.940931228138513,3.89356889364557,0.6553802331870372,0.3446197668129628
cpbsd_instance_003_N5_K50_exponential_rho0.0_full_zero,exponential,0.0,full,zero,20275308,OK,,14.861429774975228,11.96296861150232,0.8049675430049436,0.19503245699505645
cpbsd_instance_003_N5_K50_exponential_rho0.0_none_hvhm,exponential,0.0,none,hvhm,20270308,OK,,1.5242839161147432,0.8125760292068344,0.5330870585304176,0.4669129414695824
cpbsd_instance_003_N5_K50_exponential_rho0.0_none_hvlm,exponential,0.0,none,hvlm,20271308,OK,,1.57704246636508,0.8412625192719084,0.5334431616232451,0.4665568383767549
cpbsd_instance_003_N5_K50_exponential_rho0.0_none_zero,exponential,0.0,none,zero,20269308,OK,,2.7789245494381363,2.3667829914923546,0.8516902670030708,0.14830973299692918
cpbsd_instance_003_N5_K50_exponential_rho0.0_partial_hvhm,exponential,0.0,partial,hvhm,20273308,OK,,4.276922631446686,2.513033219058631,0.5875797706933472,0.4124202293066528
cpbsd_instance_003_N5_K50_exponential_rho0.0_partial_hvlm,exponential,0.0,partial,hvlm,20274308,OK,,4.26927199845311,2.5598842933646284,0.5996067466050778,0.40039325339492216
cpbsd_instance_003_N5_K50_exponential_rho0.0_partial_zero,exponential,0.0,partial,zero,20272308,OK,,10.295319938593837,7.37196023100459,0.716049649255628,0.283950350744372
cpbsd_instance_003_N5_K50_exponential_rho0.5_full_hvhm,exponential,0.5,full,hvhm,20285308,OK,,4.722783626869838,3.546949261340014,0.7510293804611281,0.2489706195388719
cpbsd_instance_003_N5_K50_exponential_rho0.5_full_hvlm,exponential,0.5,full,hvlm,20286308,OK,,6.359984895395663,3.4029938292908075,0.5350631935862644,0.4649368064137356
cpbsd_instance_003_N5_K50_exponential_rho0.5_full_zero,exponential,0.5,full,zero,20284308,OK,,13.720398292051057,10.29262825849005,0.7501697865763202,0.24983021342367984
cpbsd_instance_003_N5_K50_exponential_rho0.5_none_hvhm,exponential,0.5,none,hvhm,20279308,OK,,0.9244306699292205,0.6824378487300496,0.7382250188457083,0.26177498115429165
cpbsd_instance_003_N5_K50_exponential_rho0.5_none_hvlm,exponential,0.5,none,hvlm,20280308,OK,,1.483912873223222,0.6891423368442381,0.46440889440317684,0.5355911055968232
cpbsd_instance_003_N5_K50_exponential_rho0.5_none_zero,exponential,0.5,none,zero,20278308,OK,,2.4746840268115684,1.9502423433414653,0.7880773150074419,0.21192268499255806
cpbsd_instance_003_N5_K50_exponential_rho0.5_partial_hvhm,exponential,0.5,partial,hvhm,20282308,OK,,5.52504101239085,1.993564754883231,0.3608235215652374,0.6391764784347627
cpbsd_instance_003_N5_K50_exponential_rho0.5_partial_hvlm,exponential,0.5,partial,hvlm,20283308,OK,,5.329973404248769,2.4060581726545123,0.4514202961569248,0.5485797038430752
cpbsd_instance_003_N5_K50_exponential_rho0.5_partial_zero,exponential,0.5,partial,zero,20281308,OK,,9.24219930992939,6.387643170005434,0.6911388681201505,0.30886113187984954
cpbsd_instance_003_N5_K50_logit_rho-0.5_full_hvhm,logit,-0.5,full,hvhm,20294308,OK,,1.3557103459102968,1.29750506732867,0.9570665822849168,0.04293341771508319
cpbsd_instance_003_N5_K50_logit_rho-0.5_full_hvlm,logit,-0.5,full,hvlm,20295308,OK,,1.2858882492481498,1.015534545108739,0.7897533441980787,0.21024665580192126
cpbsd_instance_003_N5_K50_logit_rho-0.5_full_zero,logit,-0.5,full,zero,20293308,OK,,26.243682447211253,25.782572573000408,0.9824296809284154,0.017570319071584573
cpbsd_instance_003_N5_K50_logit_rho-0.5_none_hvhm,logit,-0.5,none,hvhm,20288308,OK,,0.714915733874596,0.5498328562652741,0.769087642379012,0.23091235762098805
cpbsd_instance_003_N5_K50_logit_rho-0.5_none_hvlm,logit,-0.5,none,hvlm,20289308,OK,,1.2316097321767119,1.0179934903444157,0.826555250213266,0.17344474978673396
cpbsd_instance_003_N5_K50_logit_rho-0.5_none_zero,logit,-0.5,none,zero,20287308,OK,,4.2086168779775495,3.8053227745066893,0.9041741942391622,0.09582580576083777
