bundle_id,bundle_binary,bundle_size,selected_segment_count,selected_customer_weight,avg_price,instance_count,customer_share,cumulative_customer_share
233,0011101001,5,2,0.000602,1.665559,1,0.000602,0.893282
628,1001110100,5,1,0.000601,1.630914,1,0.000601,0.893883
8,0000001000,1,5,0.000601,0.886107,4,0.000601,0.894484
872,1101101000,5,2,0.000601,1.767971,2,0.000601,0.895085
201,0011001001,4,1,0.000598,1.488154,1,0.000598,0.895683
428,0110101100,5,2,0.000596,1.829531,2,0.000596,0.896279
814,1100101110,6,1,0.000594,1.861615,1,0.000594,0.896873
296,0100101000,3,2,0.000593,1.402100,2,0.000593,0.897466
498,0111110010,6,3,0.000592,1.885134,3,0.000592,0.898058
667,1010011011,6,3,0.000590,1.970135,3,0.000590,0.898648
155,0010011011,5,2,0.000590,1.781474,2,0.000590,0.899238
657,1010010001,4,2,0.000590,1.679238,2,0.000590,0.899827
56,0000111000,3,2,0.000588,1.367042,2,0.000588,0.900415
98,0001100010,3,1,0.000587,1.396642,1,0.000587,0.901002
344,0101011000,4,1,0.000581,1.530899,1,0.000581,0.901583
741,1011100101,6,1,0.000579,1.766647,1,0.000579,0.902162
323,0101000011,4,1,0.000574,1.397495,1,0.000574,0.902736
920,1110011000,5,2,0.000571,1.711787,2,0.000571,0.903307
342,0101010110,5,3,0.000568,1.666401,2,0.000568,0.903876
91,0001011011,5,1,0.000568,1.780969,1,0.000568,0.904444
44,0000101100,3,1,0.000564,1.454185,1,0.000564,0.905008
713,1011001001,5,1,0.000559,1.687903,1,0.000559,0.905567
625,1001110001,5,3,0.000558,1.708554,3,0.000558,0.906125
46,0000101110,4,1,0.000554,1.516436,1,0.000554,0.906679
312,0100111000,4,1,0.000553,1.465560,1,0.000553,0.907232
883,1101110011,7,1,0.000552,2.022297,1,0.000552,0.907784
718,1011001110,6,1,0.000550,1.902228,1,0.000550,0.908334
539,1000011011,5,3,0.000549,1.776456,2,0.000549,0.908883
931,1110100011,6,2,0.000546,1.836961,2,0.000546,0.909429
180,0010110100,4,1,0.000546,1.619324,1,0.000546,0.909975
270,0100001110,4,1,0.000545,1.386780,1,0.000545,0.910521
349,0101011101,6,4,0.000542,1.929606,2,0.000542,0.911063
981,1111010101,7,2,0.000542,2.060777,2,0.000542,0.911605
151,0010010111,5,2,0.000537,1.757220,2,0.000537,0.912142
300,0100101100,4,2,0.000535,1.638459,2,0.000535,0.912677
472,0111011000,5,2,0.000535,1.719415,2,0.000535,0.913212
537,1000011001,4,2,0.000534,1.586351,2,0.000534,0.913746
42,0000101010,3,1,0.000530,1.257521,1,0.000530,0.914276
874,1101101010,6,1,0.000530,2.014601,1,0.000530,0.914806
149,0010010101,4,1,0.000527,1.628148,1,0.000527,0.915333
896,1110000000,3,1,0.000526,1.305041,1,0.000526,0.915859
513,1000000001,2,3,0.000526,1.150507,3,0.000526,0.916385
901,1110000101,5,2,0.000523,1.621145,1,0.000523,0.916908
198,0011000110,4,2,0.000523,1.534247,2,0.000523,0.917432
677,1010100101,5,1,0.000522,1.718439,1,0.000522,0.917954
924,1110011100,6,3,0.000517,1.924198,3,0.000517,0.918471
560,1000110000,3,2,0.000514,1.383054,2,0.000514,0.918985
329,0101001001,4,1,0.000514,1.476641,1,0.000514,0.919499
884,1101110100,6,1,0.000514,1.804410,1,0.000514,0.920013
181,0010110101,5,2,0.000514,1.806473,2,0.000514,0.920527
807,1100100111,6,1,0.000512,1.839978,1,0.000512,0.921039
898,1110000010,4,1,0.000512,1.589859,1,0.000512,0.921551
912,1110010000,4,1,0.000511,1.576950,1,0.000511,0.922062
746,1011101010,6,2,0.000509,1.959899,2,0.000509,0.922572
885,1101110101,7,3,0.000509,2.040935,3,0.000509,0.923080
261,0100000101,3,1,0.000508,1.366976,1,0.000508,0.923588
224,0011100000,3,1,0.000508,1.361775,1,0.000508,0.924096
427,0110101011,6,3,0.000506,1.862332,3,0.000506,0.924602
361,0101101001,5,1,0.000503,1.694532,1,0.000503,0.925104
9,0000001001,2,2,0.000499,1.078413,2,0.000499,0.925603
191,0010111111,7,1,0.000499,2.028839,1,0.000499,0.926102
271,0100001111,5,1,0.000497,1.793963,1,0.000497,0.926598
79,0001001111,5,2,0.000496,1.763069,2,0.000496,0.927094
407,0110010111,6,2,0.000491,1.850749,2,0.000491,0.927585
117,0001110101,5,2,0.000488,1.734413,2,0.000488,0.928073
240,0011110000,4,1,0.000488,1.633795,1,0.000488,0.928561
778,1100001010,4,1,0.000488,1.540040,1,0.000488,0.929049
850,1101010010,5,1,0.000486,1.668910,1,0.000486,0.929536
328,0101001000,3,1,0.000484,1.375648,1,0.000484,0.930019
528,1000010000,2,2,0.000482,1.117654,2,0.000482,0.930502
714,1011001010,5,1,0.000481,1.811794,1,0.000481,0.930983
119,0001110111,6,1,0.000479,1.967115,1,0.000479,0.931462
992,1111100000,5,2,0.000479,1.771919,2,0.000479,0.931941
460,0111001100,5,2,0.000474,1.806471,2,0.000474,0.932415
680,1010101000,4,1,0.000474,1.539963,1,0.000474,0.932889
858,1101011010,6,1,0.000474,1.834456,1,0.000474,0.933363
245,0011110101,6,1,0.000470,1.946841,1,0.000470,0.933833
817,1100110001,5,1,0.000469,1.690951,1,0.000469,0.934301
218,0011011010,5,1,0.000466,1.751583,1,0.000466,0.934767
254,0011111110,7,3,0.000464,2.150479,3,0.000464,0.935231
78,0001001110,4,1,0.000463,1.599197,1,0.000463,0.935694
368,0101110000,4,1,0.000461,1.573439,1,0.000461,0.936154
389,0110000101,4,1,0.000458,1.537987,1,0.000458,0.936612
182,0010110110,5,1,0.000457,1.802603,1,0.000457,0.937069
347,0101011011,6,1,0.000457,1.946206,1,0.000457,0.937525
849,1101010001,5,1,0.000456,1.730208,1,0.000456,0.937981
222,0011011110,6,1,0.000456,1.944419,1,0.000456,0.938437
636,1001111100,6,1,0.000456,1.836303,1,0.000456,0.938892
373,0101110101,6,3,0.000454,1.900754,3,0.000454,0.939347
41,0000101001,3,1,0.000453,1.354104,1,0.000453,0.939800
122,0001111010,5,2,0.000452,1.787174,2,0.000452,0.940252
432,0110110000,4,1,0.000451,1.491845,1,0.000451,0.940703
116,0001110100,4,1,0.000451,1.583443,1,0.000451,0.941154
317,0100111101,6,2,0.000450,1.905604,2,0.000450,0.941604
276,0100010100,3,2,0.000450,1.386763,2,0.000450,0.942054
916,1110010100,5,1,0.000449,1.638021,1,0.000449,0.942504
220,0011011100,5,1,0.000449,1.660925,1,0.000449,0.942952
878,1101101110,7,4,0.000448,2.111196,4,0.000448,0.943401
51,0000110011,4,1,0.000442,1.540781,1,0.000442,0.943842
938,1110101010,6,2,0.000441,1.976966,2,0.000441,0.944283
22,0000010110,3,1,0.000439,1.420986,1,0.000439,0.944723
298,0100101010,4,2,0.000438,1.619421,2,0.000438,0.945161
97,0001100001,3,1,0.000438,1.319627,1,0.000438,0.945599
962,1111000010,5,1,0.000434,1.807320,1,0.000434,0.946033
571,1000111011,6,1,0.000433,2.015279,1,0.000433,0.946466
67,0001000011,3,1,0.000433,1.394908,1,0.000433,0.946899
654,1010001110,5,1,0.000432,1.780255,1,0.000432,0.947331
232,0011101000,4,1,0.000432,1.543976,1,0.000432,0.947763
773,1100000101,4,2,0.000431,1.687981,2,0.000431,0.948194
557,1000101101,5,1,0.000431,1.764238,1,0.000431,0.948625
771,1100000011,4,1,0.000430,1.606018,1,0.000430,0.949055
406,0110010110,5,1,0.000424,1.677864,1,0.000424,0.949479
1000,1111101000,6,2,0.000423,1.911295,2,0.000423,0.949902
653,1010001101,5,1,0.000423,1.712532,1,0.000423,0.950324
808,1100101000,4,1,0.000422,1.606281,1,0.000422,0.950746
928,1110100000,4,1,0.000421,1.548369,1,0.000421,0.951167
784,1100010000,3,2,0.000421,1.425846,2,0.000421,0.951588
834,1101000010,4,2,0.000419,1.482021,1,0.000419,0.952006
417,0110100001,4,1,0.000418,1.621428,1,0.000418,0.952425
493,0111101101,7,3,0.000418,2.041390,3,0.000418,0.952843
724,1011010100,5,2,0.000416,1.745270,2,0.000416,0.953259
109,0001101101,5,1,0.000415,1.716937,1,0.000415,0.953673
664,1010011000,4,1,0.000412,1.650500,1,0.000412,0.954086
113,0001110001,4,1,0.000412,1.476042,1,0.000412,0.954497
676,1010100100,4,1,0.000409,1.509990,1,0.000409,0.954907
899,1110000011,5,4,0.000407,1.777846,4,0.000407,0.955314
394,0110001010,4,2,0.000406,1.571218,2,0.000406,0.955720
640,1010000000,2,1,0.000402,0.980953,1,0.000402,0.956122
791,1100010111,6,3,0.000402,1.924282,3,0.000402,0.956524
54,0000110110,4,1,0.000401,1.524796,1,0.000401,0.956926
141,0010001101,4,1,0.000394,1.628903,1,0.000394,0.957319
388,0110000100,3,3,0.000391,1.479989,3,0.000391,0.957710
248,0011111000,5,2,0.000390,1.755803,2,0.000390,0.958100
136,0010001000,2,1,0.000386,1.069053,1,0.000386,0.958486
418,0110100010,4,2,0.000386,1.517589,1,0.000386,0.958872
566,1000110110,5,1,0.000385,1.725391,1,0.000385,0.959257
517,1000000101,3,1,0.000385,1.330019,1,0.000385,0.959642
33,0000100001,2,3,0.000383,1.065231,2,0.000383,0.960025
170,0010101010,4,1,0.000380,1.473253,1,0.000380,0.960405
454,0111000110,5,1,0.000379,1.751322,1,0.000379,0.960784
738,1011100010,5,1,0.000378,1.720734,1,0.000378,0.961162
339,0101010011,5,2,0.000378,1.807373,2,0.000378,0.961541
106,0001101010,4,1,0.000376,1.637519,1,0.000376,0.961917
604,1001011100,5,1,0.000375,1.674050,1,0.000375,0.962292
550,1000100110,4,1,0.000370,1.530853,1,0.000370,0.962662
684,1010101100,5,2,0.000370,1.789370,2,0.000370,0.963032
175,0010101111,6,1,0.000368,1.966825,1,0.000368,0.963401
851,1101010011,6,1,0.000368,2.051258,1,0.000368,0.963769
599,1001010111,6,1,0.000366,1.872067,1,0.000366,0.964135
146,0010010010,3,1,0.000365,1.354047,1,0.000365,0.964501
629,1001110101,6,2,0.000364,1.877634,2,0.000364,0.964865
409,0110011001,5,1,0.000364,1.785822,1,0.000364,0.965228
583,1001000111,5,2,0.000364,1.796299,2,0.000364,0.965592
799,1100011111,7,2,0.000361,2.077210,2,0.000361,0.965953
646,1010000110,4,2,0.000355,1.614538,2,0.000355,0.966308
3,0000000011,2,4,0.000351,1.204833,4,0.000351,0.966659
330,0101001010,4,1,0.000350,1.606855,1,0.000350,0.967009
207,0011001111,6,1,0.000349,1.773756,1,0.000349,0.967358
52,0000110100,3,2,0.000345,1.345756,2,0.000345,0.967703
92,0001011100,4,1,0.000343,1.446807,1,0.000343,0.968045
139,0010001011,4,1,0.000339,1.772305,1,0.000339,0.968384
7,0000000111,3,2,0.000338,1.402525,2,0.000338,0.968722
693,1010110101,6,2,0.000337,1.950089,2,0.000337,0.969059
386,0110000010,3,1,0.000337,1.353642,1,0.000337,0.969396
124,0001111100,5,1,0.000336,1.678896,1,0.000336,0.969732
325,0101000101,4,2,0.000335,1.574932,2,0.000335,0.970068
648,1010001000,3,2,0.000330,1.373449,2,0.000330,0.970398
204,0011001100,4,1,0.000329,1.665867,1,0.000329,0.970727
241,0011110001,5,1,0.000328,1.776634,1,0.000328,0.971054
553,1000101001,4,2,0.000323,1.534392,1,0.000323,0.971377
902,1110000110,5,1,0.000323,1.721623,1,0.000323,0.971700
260,0100000100,2,2,0.000321,1.071010,2,0.000321,0.972021
321,0101000001,3,2,0.000319,1.369526,2,0.000319,0.972340
709,1011000101,5,1,0.000316,1.746671,1,0.000316,0.972656
532,1000010100,3,1,0.000316,1.338527,1,0.000316,0.972972
564,1000110100,4,1,0.000314,1.646433,1,0.000314,0.973286
645,1010000101,4,1,0.000313,1.678608,1,0.000313,0.973599
790,1100010110,5,1,0.000312,1.802089,1,0.000312,0.973911
632,1001111000,5,2,0.000311,1.830445,2,0.000311,0.974222
594,1001010010,4,1,0.000310,1.474501,1,0.000310,0.974532
464,0111010000,4,1,0.000309,1.565724,1,0.000309,0.974840
728,1011011000,5,1,0.000307,1.867808,1,0.000307,0.975147
316,0100111100,5,1,0.000306,1.905221,1,0.000306,0.975454
613,1001100101,5,3,0.000305,1.794671,3,0.000305,0.975758
88,0001011000,3,1,0.000303,1.446931,1,0.000303,0.976062
781,1100001101,5,1,0.000300,1.811081,1,0.000300,0.976361
665,1010011001,5,1,0.000299,1.794400,1,0.000299,0.976660
730,1011011010,6,2,0.000297,1.900249,2,0.000297,0.976957
353,0101100001,4,1,0.000295,1.595359,1,0.000295,0.977253
55,0000110111,5,1,0.000294,1.622012,1,0.000294,0.977547
6,0000000110,2,1,0.000293,1.164283,1,0.000293,0.977840
21,0000010101,3,1,0.000293,1.301727,1,0.000293,0.978133
577,1001000001,3,2,0.000285,1.416428,2,0.000285,0.978418
289,0100100001,3,1,0.000285,1.347079,1,0.000285,0.978703
211,0011010011,5,1,0.000284,1.733139,1,0.000284,0.978987
259,0100000011,3,1,0.000282,1.418577,1,0.000282,0.979269
690,1010110010,5,2,0.000280,1.748375,2,0.000280,0.979550
710,1011000110,5,1,0.000279,1.750415,1,0.000279,0.979828
333,0101001101,5,1,0.000278,1.781516,1,0.000278,0.980106
162,0010100010,3,1,0.000276,1.437508,1,0.000276,0.980382
153,0010011001,4,1,0.000275,1.624327,1,0.000275,0.980657
574,1000111110,6,1,0.000272,1.840455,1,0.000272,0.980929
426,0110101010,5,1,0.000268,1.707181,1,0.000268,0.981197
14,0000001110,3,1,0.000266,1.511135,1,0.000266,0.981463
570,1000111010,5,2,0.000265,1.780969,2,0.000265,0.981729
451,0111000011,5,3,0.000262,1.797637,3,0.000262,0.981991
45,0000101101,4,1,0.000262,1.665624,1,0.000262,0.982252
335,0101001111,6,2,0.000254,1.792206,2,0.000254,0.982507
111,0001101111,6,1,0.000254,1.928684,1,0.000254,0.982760
608,1001100000,3,1,0.000254,1.356112,1,0.000254,0.983014
696,1010111000,5,2,0.000254,1.823981,2,0.000254,0.983268
656,1010010000,3,1,0.000250,1.422851,1,0.000250,0.983518
456,0111001000,4,1,0.000250,1.570503,1,0.000250,0.983768
544,1000100000,2,1,0.000248,1.312889,1,0.000248,0.984016
156,0010011100,4,1,0.000247,1.625584,1,0.000247,0.984264
984,1111011000,6,1,0.000247,1.990477,1,0.000247,0.984511
518,1000000110,3,1,0.000245,1.372790,1,0.000245,0.984755
263,0100000111,4,1,0.000244,1.583634,1,0.000244,0.984999
378,0101111010,6,1,0.000238,1.988505,1,0.000238,0.985237
809,1100101001,5,2,0.000237,1.756940,2,0.000237,0.985474
821,1100110101,6,1,0.000234,1.849859,1,0.000234,0.985709
978,1111010010,6,2,0.000234,1.922109,1,0.000234,0.985942
235,0011101011,6,2,0.000232,1.844132,2,0.000232,0.986175
264,0100001000,2,2,0.000232,1.201585,2,0.000232,0.986406
129,0010000001,2,1,0.000230,1.280448,1,0.000230,0.986637
214,0011010110,5,1,0.000229,1.713941,1,0.000229,0.986866
234,0011101010,5,2,0.000228,1.800231,2,0.000228,0.987093
258,0100000010,2,1,0.000227,1.202688,1,0.000227,0.987320
722,1011010010,5,1,0.000222,1.930106,1,0.000222,0.987542
584,1001001000,3,2,0.000221,1.420914,2,0.000221,0.987763
130,0010000010,2,1,0.000219,1.150890,1,0.000219,0.987981
634,1001111010,6,1,0.000214,1.739031,1,0.000214,0.988196
437,0110110101,6,1,0.000211,1.825267,1,0.000211,0.988407
900,1110000100,4,1,0.000211,1.677399,1,0.000211,0.988618
236,0011101100,5,1,0.000206,1.749989,1,0.000206,0.988824
294,0100100110,4,1,0.000206,1.628167,1,0.000206,0.989029
15,0000001111,4,1,0.000204,1.693716,1,0.000204,0.989233
520,1000001000,2,1,0.000202,1.262670,1,0.000202,0.989436
562,1000110010,4,1,0.000197,1.657181,1,0.000197,0.989632
145,0010010001,3,1,0.000193,1.437660,1,0.000193,0.989825
531,1000010011,4,1,0.000190,1.535072,1,0.000190,0.990015
737,1011100001,5,1,0.000187,1.840898,1,0.000187,0.990202
100,0001100100,3,1,0.000187,1.265963,1,0.000187,0.990389
840,1101001000,4,1,0.000182,1.621061,1,0.000182,0.990571
404,0110010100,4,1,0.000182,1.612587,1,0.000182,0.990753
716,1011001100,5,1,0.000182,1.773716,1,0.000182,0.990935
395,0110001011,5,2,0.000180,1.740106,2,0.000180,0.991115
68,0001000100,2,2,0.000165,1.182789,2,0.000165,0.991280
668,1010011100,5,1,0.000165,1.824186,1,0.000165,0.991444
652,1010001100,4,1,0.000161,1.695022,1,0.000161,0.991606
770,1100000010,3,1,0.000159,1.417609,1,0.000159,0.991764
279,0100010111,5,1,0.000158,1.821282,1,0.000158,0.991923
2,0000000010,1,3,0.000154,0.928680,3,0.000154,0.992076
721,1011010001,5,1,0.000153,1.745528,1,0.000153,0.992229
348,0101011100,5,1,0.000152,1.803474,1,0.000152,0.992381
35,0000100011,3,2,0.000152,1.394404,2,0.000152,0.992533
929,1110100001,5,1,0.000151,1.818322,1,0.000151,0.992684
72,0001001000,2,2,0.000151,1.106793,2,0.000151,0.992836
555,1000101011,5,2,0.000151,1.692452,2,0.000151,0.992986
114,0001110010,4,2,0.000150,1.582351,2,0.000150,0.993136
420,0110100100,4,1,0.000147,1.549777,1,0.000147,0.993283
554,1000101010,4,1,0.000144,1.630991,1,0.000144,0.993427
391,0110000111,5,1,0.000143,1.670171,1,0.000143,0.993570
101,0001100101,4,2,0.000143,1.546475,2,0.000143,0.993713
568,1000111000,4,1,0.000140,1.573325,1,0.000140,0.993853
422,0110100110,5,1,0.000140,1.678824,1,0.000140,0.993993
396,0110001100,4,1,0.000137,1.615873,1,0.000137,0.994130
857,1101011001,6,1,0.000137,1.953699,1,0.000137,0.994268
803,1100100011,5,1,0.000137,1.715014,1,0.000137,0.994405
112,0001110000,3,1,0.000137,1.371839,1,0.000137,0.994542
121,0001111001,5,3,0.000136,1.742653,2,0.000136,0.994678
93,0001011101,5,1,0.000136,1.817508,1,0.000136,0.994813
34,0000100010,2,1,0.000135,1.062137,1,0.000135,0.994949
384,0110000000,2,2,0.000134,1.272350,2,0.000134,0.995083
804,1100100100,4,1,0.000133,1.624602,1,0.000133,0.995216
397,0110001101,5,1,0.000133,1.800988,1,0.000133,0.995349
619,1001101011,6,1,0.000133,2.027031,1,0.000133,0.995482
343,0101010111,6,1,0.000132,1.950307,1,0.000132,0.995614
137,0010001001,3,1,0.000131,1.275544,1,0.000131,0.995745
777,1100001001,4,1,0.000127,1.606527,1,0.000127,0.995872
62,0000111110,5,1,0.000127,1.696778,1,0.000127,0.995999
712,1011001000,4,1,0.000126,1.669633,1,0.000126,0.996126
966,1111000110,6,1,0.000123,2.014036,1,0.000123,0.996249
455,0111000111,6,1,0.000122,1.863003,1,0.000122,0.996371
164,0010100100,3,1,0.000120,1.335867,1,0.000120,0.996490
540,1000011100,4,1,0.000118,1.540923,1,0.000118,0.996608
307,0100110011,5,1,0.000117,1.803939,1,0.000117,0.996726
530,1000010010,3,1,0.000116,1.424886,1,0.000116,0.996842
968,1111001000,5,1,0.000115,1.814451,1,0.000115,0.996956
1,0000000001,1,1,0.000113,0.933191,1,0.000113,0.997069
650,1010001010,4,1,0.000111,1.584332,1,0.000111,0.997181
529,1000010001,3,1,0.000111,1.347588,1,0.000111,0.997291
788,1100010100,4,1,0.000103,1.632085,1,0.000103,0.997394
128,0010000000,1,1,0.000101,0.628326,1,0.000101,0.997495
230,0011100110,5,1,0.000099,1.824051,1,0.000099,0.997594
134,0010000110,3,1,0.000098,1.485439,1,0.000098,0.997692
425,0110101001,5,1,0.000093,1.850075,1,0.000093,0.997785
96,0001100000,2,1,0.000093,1.268969,1,0.000093,0.997877
905,1110001001,5,1,0.000092,1.823925,1,0.000092,0.997970
32,0000100000,1,1,0.000092,0.756404,1,0.000092,0.998062
64,0001000000,1,1,0.000090,0.812101,1,0.000090,0.998152
38,0000100110,3,1,0.000090,1.379550,1,0.000090,0.998242
424,0110101000,4,1,0.000089,1.662842,1,0.000089,0.998331
17,0000010001,2,1,0.000086,1.214982,1,0.000086,0.998416
739,1011100011,6,2,0.000085,1.930081,2,0.000085,0.998501
468,0111010100,5,1,0.000085,1.903667,1,0.000085,0.998586
28,0000011100,3,1,0.000082,1.383066,1,0.000082,0.998668
327,0101000111,5,1,0.000081,1.719158,1,0.000081,0.998749
580,1001000100,3,1,0.000078,1.362155,1,0.000078,0.998827
960,1111000000,4,1,0.000075,1.631533,1,0.000075,0.998902
915,1110010011,6,1,0.000073,1.969553,1,0.000073,0.998974
786,1100010010,4,1,0.000072,1.492462,1,0.000072,0.999047
414,0110011110,6,1,0.000070,1.788595,1,0.000070,0.999117
523,1000001011,4,1,0.000064,1.544848,1,0.000064,0.999181
852,1101010100,5,1,0.000062,1.650462,1,0.000062,0.999243
47,0000101111,5,1,0.000061,1.832221,1,0.000061,0.999304
20,0000010100,2,1,0.000053,1.243390,1,0.000053,0.999357
514,1000000010,2,1,0.000052,1.224160,1,0.000052,0.999410
94,0001011110,5,1,0.000050,1.883633,1,0.000050,0.999460
365,0101101101,6,1,0.000048,1.907546,1,0.000048,0.999508
692,1010110100,5,1,0.000046,1.808696,1,0.000046,0.999554
229,0011100101,5,1,0.000043,1.807080,1,0.000043,0.999598
266,0100001010,3,1,0.000040,1.349774,1,0.000040,0.999638
99,0001100011,4,1,0.000040,1.599836,1,0.000040,0.999678
393,0110001001,4,1,0.000039,1.692714,1,0.000039,0.999717
740,1011100100,5,1,0.000036,1.885377,1,0.000036,0.999753
787,1100010011,5,1,0.000034,1.649093,1,0.000034,0.999788
545,1000100001,3,1,0.000031,1.306217,1,0.000031,0.999819
793,1100011001,5,1,0.000030,1.933519,1,0.000030,0.999849
930,1110100010,5,1,0.000025,1.762460,1,0.000025,0.999875
572,1000111100,5,1,0.000023,1.851458,1,0.000023,0.999897
286,0100011110,5,1,0.000022,1.718451,1,0.000022,0.999919
579,1001000011,4,2,0.000022,1.543704,2,0.000022,0.999941
108,0001101100,4,1,0.000018,1.749160,1,0.000018,0.999959
595,1001010011,5,1,0.000013,1.778777,1,0.000013,0.999972
217,0011011001,5,1,0.000010,1.739038,1,0.000010,0.999981
820,1100110100,5,1,0.000006,1.766599,1,0.000006,0.999988
12,0000001100,2,1,0.000006,1.063459,1,0.000006,0.999993
783,1100001111,6,1,0.000005,1.862498,1,0.000005,0.999999
324,0101000100,3,1,0.000001,1.398209,1,0.000001,1.000000
4,0000000100,1,0,0.000000,0.000000,0,0.000000,1.000000
11,0000001011,3,0,0.000000,0.000000,0,0.000000,1.000000
832,1101000000,3,0,0.000000,0.000000,0,0.000000,1.000000
133,0010000101,3,0,0.000000,0.000000,0,0.000000,1.000000
31,0000011111,5,0,0.000000,0.000000,0,0.000000,1.000000
23,0000010111,4,0,0.000000,0.000000,0,0.000000,1.000000
836,1101000100,4,0,0.000000,0.000000,0,0.000000,1.000000
25,0000011001,3,0,0.000000,0.000000,0,0.000000,1.000000
24,0000011000,2,0,0.000000,0.000000,0,0.000000,1.000000
5,0000000101,2,0,0.000000,0.000000,0,0.000000,1.000000
841,1101001001,5,0,0.000000,0.000000,0,0.000000,1.000000
29,0000011101,4,0,0.000000,0.000000,0,0.000000,1.000000
13,0000001101,3,0,0.000000,0.000000,0,0.000000,1.000000
126,0001111110,6,0,0.000000,0.000000,0,0.000000,1.000000
19,0000010011,3,0,0.000000,0.000000,0,0.000000,1.000000
27,0000011011,4,0,0.000000,0.000000,0,0.000000,1.000000
135,0010000111,4,0,0.000000,0.000000,0,0.000000,1.000000
964,1111000100,5,0,0.000000,0.000000,0,0.000000,1.000000
36,0000100100,2,0,0.000000,0.000000,0,0.000000,1.000000
74,0001001010,3,0,0.000000,0.000000,0,0.000000,1.000000
75,0001001011,4,0,0.000000,0.000000,0,0.000000,1.000000
77,0001001101,4,0,0.000000,0.000000,0,0.000000,1.000000
80,0001010000,2,0,0.000000,0.000000,0,0.000000,1.000000
81,0001010001,3,0,0.000000,0.000000,0,0.000000,1.000000
104,0001101000,3,0,0.000000,0.000000,0,0.000000,1.000000
82,0001010010,3,0,0.000000,0.000000,0,0.000000,1.000000
83,0001010011,4,0,0.000000,0.000000,0,0.000000,1.000000
880,1101110000,5,0,0.000000,0.000000,0,0.000000,1.000000
103,0001100111,5,0,0.000000,0.000000,0,0.000000,1.000000
102,0001100110,4,0,0.000000,0.000000,0,0.000000,1.000000
84,0001010100,3,0,0.000000,0.000000,0,0.000000,1.000000
86,0001010110,4,0,0.000000,0.000000,0,0.000000,1.000000
914,1110010010,5,0,0.000000,0.000000,0,0.000000,1.000000
913,1110010001,5,0,0.000000,0.000000,0,0.000000,1.000000
87,0001010111,5,0,0.000000,0.000000,0,0.000000,1.000000
909,1110001101,6,0,0.000000,0.000000,0,0.000000,1.000000
908,1110001100,5,0,0.000000,0.000000,0,0.000000,1.000000
89,0001011001,4,0,0.000000,0.000000,0,0.000000,1.000000
90,0001011010,4,0,0.000000,0.000000,0,0.000000,1.000000
904,1110001000,4,0,0.000000,0.000000,0,0.000000,1.000000
897,1110000001,4,0,0.000000,0.000000,0,0.000000,1.000000
936,1110101000,5,0,0.000000,0.000000,0,0.000000,1.000000
73,0001001001,3,0,0.000000,0.000000,0,0.000000,1.000000
37,0000100101,3,0,0.000000,0.000000,0,0.000000,1.000000
940,1110101100,6,0,0.000000,0.000000,0,0.000000,1.000000
40,0000101000,2,0,0.000000,0.000000,0,0.000000,1.000000
43,0000101011,4,0,0.000000,0.000000,0,0.000000,1.000000
976,1111010000,5,0,0.000000,0.000000,0,0.000000,1.000000
120,0001111000,4,0,0.000000,0.000000,0,0.000000,1.000000
48,0000110000,2,0,0.000000,0.000000,0,0.000000,1.000000
49,0000110001,3,0,0.000000,0.000000,0,0.000000,1.000000
50,0000110010,3,0,0.000000,0.000000,0,0.000000,1.000000
856,1101011000,5,0,0.000000,0.000000,0,0.000000,1.000000
53,0000110101,4,0,0.000000,0.000000,0,0.000000,1.000000
118,0001110110,5,0,0.000000,0.000000,0,0.000000,1.000000
961,1111000001,5,0,0.000000,0.000000,0,0.000000,1.000000
59,0000111011,5,0,0.000000,0.000000,0,0.000000,1.000000
61,0000111101,5,0,0.000000,0.000000,0,0.000000,1.000000
115,0001110011,5,0,0.000000,0.000000,0,0.000000,1.000000
63,0000111111,6,0,0.000000,0.000000,0,0.000000,1.000000
866,1101100010,5,0,0.000000,0.000000,0,0.000000,1.000000
66,0001000010,2,0,0.000000,0.000000,0,0.000000,1.000000
69,0001000101,3,0,0.000000,0.000000,0,0.000000,1.000000
70,0001000110,3,0,0.000000,0.000000,0,0.000000,1.000000
944,1110110000,5,0,0.000000,0.000000,0,0.000000,1.000000
71,0001000111,4,0,0.000000,0.000000,0,0.000000,1.000000
138,0010001010,3,0,0.000000,0.000000,0,0.000000,1.000000
686,1010101110,6,0,0.000000,0.000000,0,0.000000,1.000000
826,1100111010,6,0,0.000000,0.000000,0,0.000000,1.000000
519,1000000111,4,0,0.000000,0.000000,0,0.000000,1.000000
515,1000000011,3,0,0.000000,0.000000,0,0.000000,1.000000
265,0100001001,3,0,0.000000,0.000000,0,0.000000,1.000000
267,0100001011,4,0,0.000000,0.000000,0,0.000000,1.000000
268,0100001100,3,0,0.000000,0.000000,0,0.000000,1.000000
269,0100001101,4,0,0.000000,0.000000,0,0.000000,1.000000
274,0100010010,3,0,0.000000,0.000000,0,0.000000,1.000000
275,0100010011,4,0,0.000000,0.000000,0,0.000000,1.000000
277,0100010101,4,0,0.000000,0.000000,0,0.000000,1.000000
278,0100010110,4,0,0.000000,0.000000,0,0.000000,1.000000
280,0100011000,3,0,0.000000,0.000000,0,0.000000,1.000000
281,0100011001,4,0,0.000000,0.000000,0,0.000000,1.000000
282,0100011010,4,0,0.000000,0.000000,0,0.000000,1.000000
